,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_in_house,bedrooms_in_rooms,bedrooms_in_house,population_per_household
10776,-117.9,33.65,30.0,2196.0,486.0,1131.0,460.0,4.4135,272300.0,2,4.773913043478261,0.22131147540983606,1.0565217391304347,2.458695652173913
10777,-117.91,33.65,24.0,885.0,321.0,590.0,254.0,2.625,217900.0,2,3.484251968503937,0.36271186440677966,1.263779527559055,2.322834645669291
10778,-117.9,33.65,30.0,1634.0,373.0,771.0,364.0,3.4125,284100.0,2,4.489010989010989,0.22827417380660955,1.0247252747252746,2.118131868131868
10779,-117.91,33.65,17.0,1328.0,377.0,762.0,344.0,2.2222,276800.0,2,3.86046511627907,0.2838855421686747,1.0959302325581395,2.2151162790697674
10780,-117.91,33.64,37.0,1998.0,472.0,1030.0,436.0,3.9306,268400.0,2,4.58256880733945,0.23623623623623624,1.0825688073394495,2.3623853211009176
10781,-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0,2,5.795977011494253,0.17699553792761527,1.0258620689655173,2.442528735632184
10782,-117.91,33.64,29.0,1652.0,310.0,832.0,326.0,4.8098,325400.0,2,5.067484662576687,0.18765133171912832,0.950920245398773,2.5521472392638036
10783,-117.91,33.64,40.0,1958.0,333.0,876.0,364.0,3.6406,326100.0,2,5.3791208791208796,0.17007150153217568,0.9148351648351648,2.4065934065934065
10784,-117.91,33.63,32.0,1901.0,400.0,946.0,418.0,2.7264,311100.0,2,4.547846889952153,0.21041557075223566,0.9569377990430622,2.263157894736842
10785,-117.92,33.63,34.0,2479.0,491.0,1131.0,490.0,4.9643,317900.0,2,5.059183673469388,0.1980637353771682,1.0020408163265306,2.3081632653061224
10786,-117.91,33.63,30.0,2071.0,412.0,1081.0,412.0,4.9125,335700.0,2,5.026699029126213,0.19893771125060358,1.0,2.6237864077669903
10787,-117.92,33.64,25.0,2224.0,580.0,985.0,516.0,3.1305,268800.0,2,4.310077519379845,0.2607913669064748,1.124031007751938,1.9089147286821706
10788,-117.91,33.64,38.0,2222.0,542.0,1067.0,512.0,2.8553,307600.0,2,4.33984375,0.24392439243924394,1.05859375,2.083984375
10789,-117.92,33.63,24.0,1562.0,441.0,696.0,347.0,3.5161,236400.0,2,4.501440922190202,0.28233034571062743,1.2708933717579252,2.005763688760807
10790,-117.91,33.63,32.0,1122.0,233.0,557.0,223.0,3.5388,407000.0,2,5.031390134529148,0.20766488413547238,1.0448430493273542,2.497757847533632
10791,-117.92,33.62,37.0,2038.0,379.0,837.0,381.0,5.2416,471300.0,2,5.349081364829396,0.1859666339548577,0.994750656167979,2.1968503937007875
10792,-117.92,33.63,39.0,1469.0,226.0,553.0,225.0,7.8496,490800.0,2,6.528888888888889,0.15384615384615385,1.0044444444444445,2.457777777777778
10793,-117.92,33.62,35.0,1821.0,335.0,727.0,316.0,6.5842,458500.0,2,5.762658227848101,0.18396485447556288,1.0601265822784811,2.300632911392405
10797,-117.92,33.61,18.0,1538.0,425.0,425.0,288.0,5.3369,312500.0,2,5.340277777777778,0.276332899869961,1.4756944444444444,1.4756944444444444
10799,-117.93,33.62,34.0,2125.0,498.0,1052.0,468.0,5.6315,484600.0,2,4.5405982905982905,0.2343529411764706,1.064102564102564,2.247863247863248
10800,-117.94,33.62,28.0,1765.0,390.0,832.0,349.0,6.5928,439100.0,2,5.0573065902578795,0.22096317280453256,1.1174785100286533,2.383954154727794
10802,-117.96,33.6,34.0,959.0,230.0,384.0,197.0,5.2333,471400.0,2,4.868020304568528,0.23983315954118875,1.16751269035533,1.9492385786802031
10803,-117.93,33.61,27.0,1806.0,465.0,791.0,358.0,3.8125,366700.0,2,5.044692737430168,0.2574750830564784,1.2988826815642458,2.2094972067039107
10806,-117.94,33.65,20.0,5476.0,1073.0,2327.0,963.0,5.6637,222100.0,2,5.686396677050882,0.19594594594594594,1.1142263759086188,2.416407061266874
10807,-117.93,33.65,35.0,2133.0,413.0,1473.0,402.0,4.4211,215200.0,2,5.3059701492537314,0.19362400375058603,1.027363184079602,3.6641791044776117
10808,-117.93,33.64,31.0,1291.0,356.0,1252.0,373.0,2.7143,185400.0,2,3.46112600536193,0.27575522850503487,0.9544235924932976,3.35656836461126
10809,-117.94,33.64,18.0,1867.0,426.0,871.0,399.0,2.6221,272000.0,2,4.679197994987469,0.2281735404392073,1.0676691729323309,2.182957393483709
10810,-117.93,33.64,24.0,1395.0,396.0,1478.0,404.0,2.5301,192900.0,2,3.452970297029703,0.2838709677419355,0.9801980198019802,3.6584158415841586
10811,-117.92,33.64,24.0,2539.0,695.0,1623.0,611.0,3.0708,188700.0,2,4.155482815057283,0.2737298148877511,1.1374795417348609,2.6563011456628476
10812,-117.94,33.64,24.0,1097.0,307.0,470.0,333.0,1.6389,225000.0,2,3.294294294294294,0.27985414767547856,0.9219219219219219,1.4114114114114114
10813,-117.93,33.64,15.0,1707.0,514.0,1335.0,434.0,2.7543,177800.0,2,3.9331797235023043,0.30111306385471587,1.1843317972350231,3.076036866359447
10814,-117.95,33.63,27.0,2489.0,481.0,1082.0,443.0,5.8777,358800.0,2,5.618510158013544,0.19325030132583368,1.0857787810383748,2.4424379232505644
10815,-117.95,33.63,27.0,891.0,183.0,513.0,171.0,6.0,381500.0,2,5.2105263157894735,0.2053872053872054,1.0701754385964912,3.0
10816,-117.93,33.63,10.0,2766.0,732.0,1332.0,646.0,4.6161,226300.0,2,4.281733746130031,0.2646420824295011,1.13312693498452,2.0619195046439627
10817,-117.95,33.63,17.0,6745.0,1547.0,2688.0,1535.0,3.9917,271600.0,2,4.394136807817589,0.22935507783543366,1.0078175895765473,1.7511400651465798
10818,-117.91,33.65,19.0,1589.0,421.0,1118.0,394.0,4.1029,213400.0,2,4.032994923857868,0.26494650723725616,1.0685279187817258,2.8375634517766497
10819,-117.92,33.64,5.0,949.0,287.0,497.0,244.0,2.75,225000.0,2,3.889344262295082,0.30242360379346683,1.1762295081967213,2.0368852459016393
10820,-117.92,33.65,15.0,1309.0,477.0,1330.0,424.0,3.4417,182500.0,2,3.0872641509433962,0.36440030557677616,1.125,3.1367924528301887
10821,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,225000.0,2,3.4613259668508287,0.29928172386272944,1.0359116022099448,3.3093922651933703
10822,-117.91,33.65,24.0,1494.0,494.0,814.0,459.0,2.1074,181300.0,2,3.2549019607843137,0.33065595716198126,1.0762527233115469,1.7734204793028323
10823,-117.92,33.65,28.0,1087.0,423.0,807.0,425.0,0.9702,225400.0,2,2.5576470588235294,0.3891444342226311,0.9952941176470588,1.8988235294117648
10824,-117.92,33.65,25.0,1679.0,470.0,1314.0,473.0,4.1026,211500.0,2,3.5496828752642706,0.2799285288862418,0.9936575052854123,2.778012684989429
10825,-117.92,33.65,20.0,1391.0,393.0,856.0,360.0,3.1839999999999997,220000.0,2,3.863888888888889,0.28253055355859097,1.0916666666666666,2.3777777777777778
10826,-117.93,33.65,27.0,1283.0,406.0,1063.0,376.0,2.75,275000.0,2,3.4122340425531914,0.31644583008573657,1.0797872340425532,2.827127659574468
10827,-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,244600.0,2,6.066071428571429,0.17574330291433618,1.0660714285714286,2.494642857142857
10828,-117.93,33.67,27.0,3512.0,472.0,1391.0,481.0,8.1001,336500.0,2,7.301455301455301,0.13439635535307518,0.9812889812889813,2.891891891891892
10829,-117.94,33.67,26.0,2552.0,314.0,925.0,323.0,8.1839,367000.0,2,7.900928792569659,0.12304075235109718,0.9721362229102167,2.863777089783282
10830,-117.94,33.66,16.0,2095.0,450.0,963.0,411.0,5.5,224100.0,2,5.097323600973236,0.21479713603818615,1.094890510948905,2.343065693430657
10831,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,209700.0,2,4.81145584725537,0.2197420634920635,1.0572792362768497,2.4224343675417663
10832,-117.93,33.65,34.0,2141.0,425.0,1559.0,429.0,4.2036,220100.0,2,4.9906759906759905,0.19850537132181223,0.9906759906759907,3.634032634032634
10833,-117.93,33.69,19.0,2602.0,439.0,1156.0,424.0,5.01,263800.0,2,6.136792452830188,0.1687163720215219,1.0353773584905661,2.7264150943396226
10834,-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,261000.0,2,6.017057569296376,0.16761162296243798,1.0085287846481876,2.6823027718550105
10835,-117.92,33.68,25.0,2017.0,454.0,1024.0,428.0,4.4732,245600.0,2,4.712616822429907,0.22508676251859197,1.060747663551402,2.392523364485981
10836,-117.93,33.68,33.0,2664.0,432.0,1197.0,429.0,5.069,264200.0,2,6.20979020979021,0.16216216216216217,1.006993006993007,2.7902097902097904
10837,-117.94,33.68,26.0,4183.0,539.0,1504.0,520.0,7.4056,374200.0,2,8.044230769230769,0.1288548888357638,1.0365384615384616,2.8923076923076922
10838,-117.92,33.67,14.0,6224.0,1679.0,3148.0,1589.0,4.2071,430900.0,2,3.9169288860918816,0.26976221079691515,1.0566393958464444,1.9811202013845186
10839,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,414700.0,2,8.304878048780488,0.12236906510034264,1.016260162601626,2.8536585365853657
10840,-117.93,33.65,26.0,5831.0,1546.0,4738.0,1477.0,3.1483,213000.0,2,3.947867298578199,0.2651346252786829,1.046716316858497,3.2078537576167907
10841,-117.91,33.69,30.0,2704.0,426.0,1289.0,423.0,5.2815,229500.0,2,6.392434988179669,0.15754437869822485,1.0070921985815602,3.0472813238770686
10842,-117.91,33.67,16.0,7961.0,2276.0,5014.0,2116.0,3.512,218400.0,2,3.7622873345935726,0.2858937319432232,1.0756143667296787,2.369565217391304
10843,-117.9,33.68,25.0,7060.0,1159.0,3903.0,1139.0,4.8359,249200.0,2,6.198419666374012,0.1641643059490085,1.0175592625109746,3.4266900790166814
10844,-117.9,33.67,26.0,2507.0,393.0,1333.0,392.0,6.1601,266100.0,2,6.395408163265306,0.15676106900678102,1.0025510204081634,3.4005102040816326
10845,-117.89,33.68,26.0,2905.0,504.0,1452.0,491.0,5.0853,260300.0,2,5.916496945010183,0.17349397590361446,1.0264765784114054,2.9572301425661913
10846,-117.9,33.67,25.0,639.0,98.0,311.0,93.0,6.6833,275900.0,2,6.870967741935484,0.15336463223787167,1.053763440860215,3.3440860215053765
10847,-117.91,33.67,32.0,3058.0,562.0,1475.0,569.0,4.4625,253500.0,2,5.3743409490333915,0.18378024852844996,0.9876977152899824,2.5922671353251316
10848,-117.91,33.66,26.0,5761.0,1326.0,2681.0,1116.0,4.0341,243300.0,2,5.162186379928316,0.23016837354625932,1.1881720430107527,2.402329749103943
10849,-117.91,33.65,14.0,2598.0,759.0,1584.0,703.0,4.0417,180900.0,2,3.6955903271692745,0.2921478060046189,1.0796586059743956,2.2532005689900427
10850,-117.91,33.66,21.0,1708.0,505.0,1099.0,434.0,3.225,193800.0,2,3.935483870967742,0.29566744730679156,1.163594470046083,2.532258064516129
10851,-117.9,33.66,22.0,3568.0,938.0,1952.0,938.0,3.1667,161000.0,2,3.8038379530916844,0.26289237668161436,1.0,2.0810234541577826
10852,-117.9,33.66,4.0,456.0,91.0,623.0,84.0,6.6369,192600.0,2,5.428571428571429,0.19956140350877194,1.0833333333333333,7.416666666666667
10853,-117.9,33.69,13.0,9947.0,1675.0,4071.0,1582.0,5.422000000000001,316600.0,2,6.287610619469026,0.16839248014476726,1.0587863463969658,2.5733249051833123
10854,-117.87,33.69,4.0,2337.0,768.0,983.0,655.0,3.7174,275000.0,2,3.56793893129771,0.3286264441591784,1.1725190839694657,1.500763358778626
10855,-117.89,33.68,8.0,5278.0,1575.0,2389.0,1371.0,3.3409,181300.0,2,3.849744711889132,0.2984084880636605,1.148796498905908,1.7425237053245806
10856,-117.88,33.69,20.0,5330.0,976.0,2734.0,1000.0,5.2138,233100.0,2,5.33,0.18311444652908068,0.976,2.734
10857,-117.86,33.71,21.0,1795.0,406.0,2246.0,400.0,3.1519999999999997,152800.0,2,4.4875,0.22618384401114205,1.015,5.615
10858,-117.86,33.71,36.0,191.0,42.0,208.0,37.0,3.375,157500.0,2,5.162162162162162,0.2198952879581152,1.135135135135135,5.621621621621622
10859,-117.87,33.71,16.0,3397.0,686.0,1924.0,621.0,4.9148,155500.0,2,5.4702093397745575,0.20194289078598765,1.104669887278583,3.0982286634460547
10860,-117.87,33.71,13.0,1087.0,340.0,817.0,342.0,3.5326,262500.0,2,3.1783625730994154,0.31278748850046,0.9941520467836257,2.388888888888889
10861,-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4.9153,266400.0,2,5.203883495145631,0.18874378109452736,0.982200647249191,3.100323624595469
10862,-117.87,33.7,21.0,3648.0,654.0,2266.0,628.0,5.0956,246000.0,2,5.808917197452229,0.17927631578947367,1.0414012738853504,3.6082802547770703
10863,-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,184900.0,2,5.522491349480969,0.18609022556390978,1.027681660899654,5.892733564013841
10864,-117.88,33.71,30.0,1739.0,359.0,1914.0,369.0,3.5551,185200.0,2,4.712737127371274,0.20644048303622772,0.9728997289972899,5.186991869918699
10865,-117.88,33.71,20.0,1738.0,509.0,1403.0,411.0,3.1742,245000.0,2,4.228710462287105,0.2928653624856157,1.2384428223844282,3.413625304136253
10866,-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,225800.0,2,5.271604938271605,0.17470725995316158,0.9209876543209876,3.6148148148148147
10867,-117.88,33.7,17.0,5122.0,1544.0,2966.0,1339.0,3.4835,116700.0,2,3.825242718446602,0.30144474814525574,1.1530993278566095,2.2150858849887975
10868,-117.88,33.7,24.0,534.0,88.0,249.0,74.0,5.3254,240500.0,2,7.216216216216216,0.1647940074906367,1.1891891891891893,3.364864864864865
10869,-117.88,33.7,16.0,1505.0,358.0,835.0,339.0,3.8029,205400.0,2,4.43952802359882,0.2378737541528239,1.056047197640118,2.4631268436578173
10870,-117.9,33.72,36.0,443.0,117.0,577.0,115.0,3.6875,137500.0,2,3.8521739130434782,0.26410835214446954,1.017391304347826,5.017391304347826
10871,-117.91,33.72,32.0,2436.0,504.0,2839.0,516.0,4.5607,182100.0,2,4.72093023255814,0.20689655172413793,0.9767441860465116,5.501937984496124
10872,-117.9,33.72,33.0,2613.0,562.0,3150.0,543.0,4.3899,180700.0,2,4.8121546961325965,0.21507845388442404,1.0349907918968693,5.801104972375691
10873,-117.9,33.73,31.0,1171.0,306.0,1690.0,301.0,3.2639,155200.0,2,3.8903654485049834,0.26131511528608026,1.0166112956810631,5.614617940199335
10874,-117.89,33.72,25.0,4343.0,847.0,3872.0,850.0,4.65,197800.0,2,5.109411764705882,0.19502647939212525,0.9964705882352941,4.555294117647059
10875,-117.89,33.72,23.0,2305.0,538.0,2493.0,502.0,3.6618,183500.0,2,4.591633466135458,0.2334056399132321,1.0717131474103585,4.96613545816733
10876,-117.88,33.73,32.0,1947.0,355.0,1786.0,332.0,4.5726,177500.0,2,5.864457831325301,0.18233179250128403,1.069277108433735,5.379518072289157
10877,-117.88,33.72,38.0,1421.0,300.0,1236.0,263.0,3.9844,165300.0,2,5.403041825095057,0.211118930330753,1.1406844106463878,4.699619771863118
10878,-117.88,33.72,36.0,1910.0,352.0,1593.0,329.0,3.89,170000.0,2,5.805471124620061,0.18429319371727748,1.0699088145896656,4.8419452887537995
10879,-117.9,33.71,16.0,4208.0,630.0,2592.0,662.0,6.1966,260500.0,2,6.356495468277946,0.1497148288973384,0.9516616314199395,3.915407854984894
10880,-117.89,33.71,23.0,1422.0,260.0,1092.0,263.0,4.7422,202400.0,2,5.406844106463878,0.1828410689170183,0.9885931558935361,4.152091254752852
10881,-117.89,33.71,24.0,4365.0,804.0,2663.0,753.0,4.5814,233300.0,2,5.796812749003984,0.18419243986254297,1.0677290836653386,3.5365205843293492
10882,-117.9,33.71,16.0,1917.0,317.0,1324.0,351.0,6.2488,252000.0,2,5.461538461538462,0.16536254564423578,0.9031339031339032,3.7720797720797723
10883,-117.89,33.71,16.0,1591.0,225.0,926.0,239.0,6.2452,266300.0,2,6.656903765690377,0.14142049025769957,0.9414225941422594,3.8744769874476988
10884,-117.9,33.71,15.0,539.0,71.0,287.0,66.0,6.3427,305200.0,2,8.166666666666666,0.13172541743970315,1.0757575757575757,4.348484848484849
10886,-117.91,33.71,16.0,3113.0,783.0,1719.0,715.0,3.6505,145700.0,2,4.3538461538461535,0.2515258592997109,1.0951048951048952,2.4041958041958043
10887,-117.89,33.7,13.0,1857.0,572.0,838.0,525.0,3.2386,129200.0,2,3.537142857142857,0.3080236941303177,1.0895238095238096,1.5961904761904762
10888,-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,190800.0,2,4.74721941354904,0.2364217252396166,1.122345803842265,2.1769464105156726
10889,-117.9,33.7,15.0,2289.0,686.0,982.0,634.0,4.5757,162500.0,2,3.610410094637224,0.2996941896024465,1.0820189274447949,1.5488958990536277
10890,-117.86,33.73,31.0,1115.0,268.0,1369.0,259.0,3.5694,150500.0,2,4.305019305019305,0.24035874439461882,1.0347490347490347,5.285714285714286
10891,-117.86,33.72,31.0,1194.0,297.0,1602.0,306.0,2.3333,157700.0,2,3.9019607843137254,0.24874371859296482,0.9705882352941176,5.235294117647059
10892,-117.87,33.72,39.0,3167.0,669.0,2789.0,619.0,3.5902,165900.0,2,5.116316639741519,0.21124092200820965,1.0807754442649435,4.505654281098546
10893,-117.87,33.72,37.0,2216.0,497.0,2445.0,506.0,3.8421,174000.0,2,4.379446640316205,0.22427797833935018,0.9822134387351779,4.83201581027668
10894,-117.86,33.72,37.0,1429.0,428.0,2089.0,399.0,3.4130000000000003,150600.0,2,3.581453634085213,0.2995101469559132,1.0726817042606516,5.235588972431078
10895,-117.86,33.72,32.0,1461.0,340.0,1909.0,346.0,3.5511,159100.0,2,4.222543352601156,0.2327173169062286,0.9826589595375722,5.517341040462428
10896,-117.85,33.73,28.0,1499.0,574.0,3328.0,595.0,2.4539,115000.0,2,2.519327731092437,0.3829219479653102,0.9647058823529412,5.593277310924369
10897,-117.84,33.73,20.0,2572.0,732.0,1534.0,669.0,2.4211,175000.0,2,3.8445440956651717,0.2846034214618974,1.094170403587444,2.2929745889387143
10898,-117.84,33.74,22.0,6072.0,1802.0,4715.0,1666.0,3.1353,121400.0,2,3.644657863145258,0.29677206851119897,1.0816326530612246,2.8301320528211282
10899,-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611,134600.0,2,4.1030444964871196,0.23230593607305935,0.9531615925058547,2.1311475409836067
10900,-117.84,33.74,25.0,1818.0,577.0,1426.0,532.0,3.2104,112500.0,2,3.417293233082707,0.3173817381738174,1.0845864661654134,2.680451127819549
10901,-117.83,33.74,23.0,1818.0,522.0,958.0,485.0,2.6771,131500.0,2,3.7484536082474227,0.2871287128712871,1.0762886597938144,1.975257731958763
10902,-117.86,33.75,5.0,187.0,49.0,207.0,51.0,1.8,154200.0,2,3.6666666666666665,0.2620320855614973,0.9607843137254902,4.0588235294117645
10903,-117.86,33.75,31.0,1761.0,515.0,1810.0,468.0,1.9309,173400.0,2,3.7628205128205128,0.2924474730266894,1.1004273504273505,3.8675213675213675
10904,-117.86,33.75,6.0,1565.0,599.0,3157.0,629.0,2.9271,123200.0,2,2.4880763116057234,0.3827476038338658,0.9523052464228935,5.019077901430842
10905,-117.86,33.76,15.0,851.0,297.0,1326.0,254.0,2.8289,117500.0,2,3.3503937007874014,0.3490011750881316,1.169291338582677,5.2204724409448815
10906,-117.85,33.74,19.0,1248.0,357.0,1214.0,328.0,2.7059,159800.0,2,3.8048780487804876,0.2860576923076923,1.0884146341463414,3.701219512195122
10907,-117.85,33.75,27.0,2311.0,632.0,2936.0,609.0,2.5651,171400.0,2,3.7947454844006567,0.2734746862829944,1.0377668308702792,4.821018062397373
10908,-117.86,33.74,9.0,525.0,171.0,1257.0,165.0,3.375,165300.0,2,3.1818181818181817,0.32571428571428573,1.0363636363636364,7.618181818181818
10909,-117.86,33.74,32.0,691.0,151.0,926.0,148.0,4.125,175900.0,2,4.668918918918919,0.21852387843704776,1.0202702702702702,6.256756756756757
10910,-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992,170800.0,2,2.6337741607324516,0.3874082657396678,1.0203458799593081,5.855544252288912
10911,-117.86,33.73,23.0,407.0,108.0,647.0,96.0,3.775,177400.0,2,4.239583333333333,0.26535626535626533,1.125,6.739583333333333
10912,-117.86,33.73,30.0,2651.0,572.0,3249.0,552.0,3.7202,182100.0,2,4.802536231884058,0.2157676348547718,1.036231884057971,5.885869565217392
10913,-117.86,33.73,26.0,1702.0,456.0,2776.0,463.0,2.6385,180200.0,2,3.676025917926566,0.2679200940070505,0.9848812095032398,5.995680345572354
10914,-117.87,33.74,31.0,2338.0,652.0,3289.0,631.0,2.6734,158500.0,2,3.705229793977813,0.2788708297690334,1.0332805071315372,5.212361331220285
10916,-117.87,33.74,52.0,2411.0,526.0,2165.0,521.0,3.415,172500.0,2,4.627639155470249,0.21816673579427623,1.0095969289827256,4.155470249520153
10917,-117.86,33.74,38.0,2415.0,642.0,3242.0,599.0,3.425,165600.0,2,4.031719532554257,0.26583850931677017,1.0717863105175292,5.412353923205342
10918,-117.86,33.73,38.0,2284.0,511.0,2451.0,504.0,3.3125,159100.0,2,4.531746031746032,0.22373029772329248,1.0138888888888888,4.863095238095238
10919,-117.86,33.74,34.0,2254.0,630.0,2984.0,625.0,2.5,162500.0,2,3.6064,0.2795031055900621,1.008,4.7744
10920,-117.89,33.73,33.0,1308.0,375.0,2175.0,347.0,3.0824,177400.0,2,3.7694524495677233,0.286697247706422,1.080691642651297,6.268011527377522
10921,-117.9,33.73,32.0,2930.0,833.0,5116.0,854.0,3.7147,164100.0,2,3.430913348946136,0.2843003412969283,0.9754098360655737,5.990632318501171
10922,-117.9,33.73,30.0,746.0,172.0,1048.0,163.0,4.1,166400.0,2,4.576687116564417,0.23056300268096513,1.0552147239263803,6.429447852760736
10923,-117.88,33.73,33.0,2291.0,594.0,3232.0,589.0,3.2037,163500.0,2,3.8896434634974533,0.25927542557835004,1.0084889643463497,5.487266553480476
10924,-117.88,33.73,36.0,2471.0,498.0,2594.0,475.0,3.75,170500.0,2,5.202105263157895,0.20153783893160665,1.048421052631579,5.461052631578947
10925,-117.89,33.75,31.0,1205.0,280.0,1476.0,301.0,4.0231,139200.0,2,4.003322259136213,0.23236514522821577,0.9302325581395349,4.903654485049834
10926,-117.89,33.74,32.0,1562.0,365.0,2145.0,347.0,2.9167,158400.0,2,4.501440922190202,0.23367477592829705,1.0518731988472623,6.181556195965418
10927,-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,160600.0,2,5.33030303030303,0.2006822057987493,1.0696969696969696,6.3121212121212125
10928,-117.9,33.75,28.0,1346.0,291.0,1575.0,278.0,3.425,159500.0,2,4.841726618705036,0.2161961367013373,1.0467625899280575,5.66546762589928
10929,-117.9,33.74,19.0,1566.0,379.0,1032.0,330.0,2.2105,180400.0,2,4.745454545454545,0.24201787994891444,1.1484848484848484,3.1272727272727274
10930,-117.9,33.74,18.0,1884.0,442.0,1915.0,442.0,2.3783,166700.0,2,4.262443438914027,0.2346072186836518,1.0,4.332579185520362
10931,-117.91,33.74,25.0,4273.0,965.0,2946.0,922.0,2.9926,183200.0,2,4.634490238611714,0.2258366487245495,1.0466377440347072,3.195227765726681
10932,-117.91,33.73,26.0,2413.0,512.0,2867.0,509.0,4.7639,179900.0,2,4.740667976424361,0.21218400331537504,1.005893909626719,5.632612966601179
10933,-117.9,33.73,26.0,1324.0,314.0,1804.0,311.0,3.9659,178500.0,2,4.257234726688103,0.23716012084592145,1.0096463022508038,5.80064308681672
10934,-117.9,33.74,24.0,2932.0,955.0,5516.0,911.0,2.7535,111000.0,2,3.2184412733260155,0.3257162346521146,1.048298572996707,6.054884742041712
10935,-117.9,33.74,25.0,808.0,163.0,1066.0,189.0,4.7679,173100.0,2,4.275132275132275,0.20173267326732675,0.8624338624338624,5.64021164021164
10936,-117.9,33.74,24.0,1435.0,494.0,3171.0,504.0,3.0833,151700.0,2,2.8472222222222223,0.34425087108013935,0.9801587301587301,6.291666666666667
10937,-117.89,33.74,32.0,660.0,145.0,959.0,113.0,3.75,159000.0,2,5.84070796460177,0.2196969696969697,1.2831858407079646,8.486725663716815
10938,-117.89,33.74,33.0,619.0,139.0,1217.0,146.0,4.6875,154400.0,2,4.239726027397261,0.2245557350565428,0.952054794520548,8.335616438356164
10939,-117.89,33.73,32.0,728.0,134.0,837.0,135.0,4.0769,163900.0,2,5.392592592592592,0.18406593406593408,0.9925925925925926,6.2
10940,-117.88,33.75,10.0,1823.0,590.0,2176.0,548.0,1.5026,151800.0,2,3.326642335766423,0.3236423477783873,1.0766423357664234,3.9708029197080292
10941,-117.88,33.74,29.0,720.0,174.0,1045.0,181.0,3.1964,151900.0,2,3.977900552486188,0.24166666666666667,0.9613259668508287,5.773480662983426
10942,-117.88,33.74,16.0,1444.0,446.0,2329.0,441.0,3.1691,159400.0,2,3.27437641723356,0.30886426592797783,1.0113378684807257,5.2811791383219955
10943,-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,140300.0,2,4.17910447761194,0.2642857142857143,1.1044776119402986,6.41044776119403
10944,-117.87,33.74,16.0,1243.0,365.0,1925.0,376.0,2.7632,158900.0,2,3.3058510638297873,0.2936444086886565,0.9707446808510638,5.11968085106383
10945,-117.88,33.74,19.0,2261.0,642.0,3545.0,635.0,2.5224,148500.0,2,3.5606299212598427,0.2839451570101725,1.0110236220472442,5.582677165354331
10946,-117.88,33.74,25.0,1799.0,557.0,3416.0,538.0,3.0083,163500.0,2,3.3438661710037176,0.3096164535853252,1.0353159851301115,6.349442379182156
10947,-117.87,33.76,6.0,2992.0,1194.0,3800.0,1130.0,2.246,183300.0,2,2.647787610619469,0.39906417112299464,1.056637168141593,3.3628318584070795
10948,-117.87,33.75,14.0,5526.0,1916.0,6799.0,1796.0,2.6561,144400.0,2,3.076837416481069,0.34672457473760404,1.066815144766147,3.785634743875278
10949,-117.87,33.75,18.0,697.0,255.0,812.0,221.0,2.6635,162500.0,2,3.1538461538461537,0.36585365853658536,1.1538461538461537,3.67420814479638
10950,-117.86,33.75,39.0,275.0,87.0,554.0,103.0,3.5972,158000.0,2,2.6699029126213594,0.31636363636363635,0.8446601941747572,5.378640776699029
10951,-117.86,33.75,13.0,1632.0,598.0,3356.0,659.0,1.5054,137500.0,2,2.4764795144157814,0.36642156862745096,0.9074355083459787,5.092564491654021
10952,-117.87,33.75,12.0,2782.0,1077.0,1968.0,795.0,0.971,102500.0,2,3.49937106918239,0.3871315600287563,1.3547169811320754,2.4754716981132074
10953,-117.87,33.75,26.0,411.0,114.0,448.0,95.0,1.7019,350000.0,2,4.326315789473684,0.2773722627737226,1.2,4.71578947368421
10954,-117.88,33.76,37.0,2988.0,677.0,2354.0,666.0,3.4345,235500.0,2,4.486486486486487,0.22657295850066933,1.0165165165165164,3.5345345345345347
10955,-117.88,33.76,17.0,1768.0,474.0,1079.0,436.0,1.7823,205300.0,2,4.055045871559633,0.2680995475113122,1.0871559633027523,2.4747706422018347
10956,-117.88,33.75,50.0,1344.0,228.0,747.0,234.0,4.5125,195400.0,2,5.743589743589744,0.16964285714285715,0.9743589743589743,3.1923076923076925
10957,-117.88,33.75,34.0,3004.0,673.0,5477.0,640.0,2.8342,187200.0,2,4.69375,0.22403462050599202,1.0515625,8.5578125
10958,-117.9,33.76,26.0,2678.0,702.0,3262.0,685.0,3.6953,176800.0,2,3.9094890510948903,0.2621359223300971,1.0248175182481751,4.762043795620438
